"ID","DESCRIPTION","REACTION","GPR","REVERSIBLE","LOWER.BOUND","UPPER.BOUND","OBJECTIVE"
"r2443","Proposed Fatty Acid Transporter (FAT) TCDB:4.C.1.1.5","HC02175[e]  => HC02175[c] ","",0,0,1000,0
"r2444","Proposed Fatty Acid Transporter (FAT) TCDB:4.C.1.1.5","HC02176[e]  => ddca[c] ","",0,0,1000,0
"r2447","Concentrative Nucleoside Transporter (CNT) TCDB:2.A.41.2.3","na1[e] + duri[e]  => na1[c] + duri[c] ","(9154.1) or (64078.1)",0,0,1000,0
"r2449","Concentrative Nucleoside Transporter (CNT) TCDB:2.A.41.2.4","na1[e] + din[e]  => na1[c] + din[c] ","(9153.1) or (64078.1)",0,0,1000,0
"r2465","Cation Diffusion Facilitator (CDF) TCDB:2.A.4.2.3","HC02172[c]  => HC02172[e] ","7779.1",0,0,1000,0
"r2471","Major Facilitator(MFS) TCDB:2.A.18.8.1","h[e] + ser_L[e]  => h[c] + ser_L[c] ","206358.1",0,0,1000,0
"r2472","Major Facilitator(MFS) TCDB:2.A.1.4.7","pi[m] + glyc3p[c]  => pi[c] + glyc3p[m] ","54020.1",0,0,1000,0
"r2473","Major Facilitator(MFS) TCDB:2.A.1.4.5","pi[r] + g6p[c]  => pi[c] + g6p[r] ","2542.1",0,0,1000,0
"r2482","Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14","hco3[e] + hista[c] + HC02199[e]  => hco3[c] + hista[e] + HC02199[c] ","6579.1",0,0,0,0
"r2483","Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14","hco3[e] + hista[c] + HC02200[e]  => hco3[c] + hista[e] + HC02200[c] ","6579.1",0,0,0,0
"r2484","Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14","hco3[e] + hista[c] + HC02201[e]  => hco3[c] + hista[e] + HC02201[c] ","6579.1",0,0,0,0
"r2485","Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14","hco3[e] + nrpphr[c] + HC02199[e]  => hco3[c] + nrpphr[e] + HC02199[c] ","6579.1",0,0,0,0
"r2486","Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14","hco3[e] + nrpphr[c] + HC02200[e]  => hco3[c] + nrpphr[e] + HC02200[c] ","6579.1",0,0,0,0
"r2487","Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14","hco3[e] + nrpphr[c] + HC02201[e]  => hco3[c] + nrpphr[e] + HC02201[c] ","6579.1",0,0,0,0
"r2488","Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14","hco3[e] + srtn[c] + HC02199[e]  => hco3[c] + srtn[e] + HC02199[c] ","6579.1",0,0,0,0
"r2489","Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14","hco3[e] + srtn[c] + HC02200[e]  => hco3[c] + srtn[e] + HC02200[c] ","6579.1",0,0,0,0
"r2490","Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14","hco3[e] + srtn[c] + HC02201[e]  => hco3[c] + srtn[e] + HC02201[c] ","6579.1",0,0,0,0
"r2491","Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14","hco3[e] + ach[c] + HC02199[e]  => hco3[c] + ach[e] + HC02199[c] ","6579.1",0,0,0,0
"r2492","Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14","hco3[e] + ach[c] + HC02200[e]  => hco3[c] + ach[e] + HC02200[c] ","6579.1",0,0,0,0
"r2493","Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14","hco3[e] + ach[c] + HC02201[e]  => hco3[c] + ach[e] + HC02201[c] ","6579.1",0,0,0,0
"r2494","Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14","hco3[e] + dopa[c] + HC02199[e]  => hco3[c] + dopa[e] + HC02199[c] ","6579.1",0,0,0,0
"r2495","Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14","hco3[e] + dopa[c] + HC02200[e]  => hco3[c] + dopa[e] + HC02200[c] ","6579.1",0,0,0,0
"r2496","Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14","hco3[e] + dopa[c] + HC02201[e]  => hco3[c] + dopa[e] + HC02201[c] ","6579.1",0,0,0,0
"r2497","ATP-binding Cassette (ABC) TCDB:3.A.1.203.3","h2o[c] + atp[c] + arachd[c]  => adp[c] + h[c] + pi[c] + arachd[x] ","215.1",0,0,1000,0
"r2498","ATP-binding Cassette (ABC) TCDB:3.A.1.203.3","h2o[c] + atp[c] + hdca[c]  => adp[c] + h[c] + pi[c] + hdca[x] ","215.1",0,0,1000,0
"r2499","ATP-binding Cassette (ABC) TCDB:3.A.1.203.3","h2o[c] + atp[c] + ppcoa[c]  => adp[c] + h[c] + pi[c] + ppcoa[x] ","215.1",0,0,1000,0
"r2501","ATP-binding Cassette (ABC) TCDB:3.A.1.203.3","h2o[c] + atp[c] + cholcoa[c]  => adp[c] + h[c] + pi[c] + cholcoa[x] ","215.1",0,0,1000,0
"r2502","ATP-binding Cassette (ABC) TCDB:3.A.1.203.3","h2o[c] + atp[c] + lnlccoa[c]  => adp[c] + h[c] + pi[c] + lnlccoa[x] ","215.1",0,0,1000,0
"r2503","ATP-binding Cassette (ABC) TCDB:3.A.1.203.3","h2o[c] + atp[c] + arachdcoa[c]  => adp[c] + h[c] + pi[c] + arachdcoa[x] ","215.1",0,0,1000,0
"r2505","ATP-binding Cassette (ABC) TCDB:3.A.1.208.8","h2o[c] + atp[c] + HC02198[c]  => adp[c] + h[c] + pi[c] + HC02198[e] ","4363.1",0,0,1000,0
"r2506","Utilized transport","pi[c] + na1[c]  <=> pi[r] + na1[r] ","",1,-1000,1000,0
"r2507","Utilized transport","arachd[c] + crn[r]  <=> crn[c] + arachd[r] ","",1,-1000,1000,0
"r2508","Utilized transport","crn[r] + hdca[c]  <=> crn[c] + hdca[r] ","",1,-1000,1000,0
"r2509","Utilized transport","crn[r] + ocdcea[c]  <=> crn[c] + ocdcea[r] ","",1,-1000,1000,0
"r2510","Utilized transport","crn[r] + strdnc[c]  <=> crn[c] + strdnc[r] ","",1,-1000,1000,0
"r2511","Utilized transport","crn[r] + lnlc[c]  <=> crn[c] + lnlc[r] ","",1,-1000,1000,0
"r2512","Utilized transport","crn[c] + lnlncg[r]  => crn[r] + lnlncg[c] ","",0,0,1000,0
"r2513","Utilized transport","crn[c] + lnlnca[r]  => crn[r] + lnlnca[c] ","",0,0,1000,0
"r2514","Utilized transport","crn[r] + hdcea[c]  <=> crn[c] + hdcea[r] ","",1,-1000,1000,0
"r2515","Utilized transport","crn[c] + HC02100[r]  => crn[r] + dlnlcg[c] ","",0,0,1000,0
"r2516","Major Facilitator(MFS) TCDB:2.A.1.13.1","h[x] + lac_L[x]  <=> h[c] + lac_L[c] ","6566.1",1,-1000,1000,0
"r2517","ATP-binding Cassette (ABC) TCDB:3.A.1.203.1","h2o[c] + atp[c] + thcholstoic[c]  => adp[c] + h[c] + pi[c] + thcholstoic[x] ","5825.1",0,0,1000,0
"r2518","ATP-binding Cassette (ABC) TCDB:3.A.1.203.1","h2o[c] + atp[c] + dhcholestanate[c]  => adp[c] + h[c] + pi[c] + dhcholestanate[x] ","5825.1",0,0,1000,0
"r2519","Utilized transport","udpglcur[c]  <=> udpglcur[r] ","",1,-1000,1000,0
"r2520","Mitochondrial Carrier (MC) TCDB:2.A.29.2.1","akg[m] + gthrd[c]  <=> akg[c] + gthrd[m] ","8402.1",1,-1000,1000,0
"r2521","Utilized transport","ppi[c] + pi[r]  <=> pi[c] + ppi[r] ","",1,-1000,1000,0
"r2525","Major Facilitator(MFS) TCDB:2.A.1.44.1","gln_L[e]  <=> gln_L[c] ","8501.1",1,-1000,1000,0
"r2526","Major Facilitator(MFS) TCDB:2.A.1.44.1","ser_L[e]  <=> ser_L[c] ","8501.1",1,-1000,1000,0
"r2532","Major Facilitator(MFS) TCDB:2.A.1.44.1","asn_L[e]  <=> asn_L[c] ","8501.1",1,-1000,1000,0
"r2534","Major Facilitator(MFS) TCDB:2.A.1.44.1","thr_L[e]  <=> thr_L[c] ","8501.1",1,-1000,1000,0
"r2535","Major Facilitator(MFS) TCDB:2.A.1.44.1","hom_L[e]  <=> hom_L[c] ","8501.1",1,-1000,1000,0
"r2537","Utilized transport","lnlncgcoa[c]  <=> lnlncgcoa[r] ","",1,-1000,1000,0
"r2538","Utilized transport","dlnlcgcoa[c]  <=> dlnlcgcoa[r] ","",1,-1000,1000,0
"r2539","Postulated transport reaction","L2aadp[m] + L2aadp6sa[c]  <=> L2aadp[c] + L2aadp6sa[m] ","",1,-1000,1000,0
"EX_no2(e)","Nitrite exchange","no2[e]  <=> ","",1,-1,1000,0
"EX_so3(e)","Sulfite exchange","so3[e]  <=> ","",1,-1,1000,0
"EX_sprm(e)","EX_sprm(e)","sprm[e]  <=> ","",1,-1,1000,0
"RE0066C","RE0066","amet[c] + C01241[c]  => 2 h[c] + ahcys[c] + C04308[c] ","",0,0,1000,0
"RE0066M","RE0066","amet[m] + C01241[m]  => 2 h[m] + ahcys[m] + C04308[m] ","(10400.1)",0,0,1000,0
"RE0066R","RE0066","amet[r] + C01241[r]  => ahcys[r] + 2 h[r] + C04308[r] ","(10400.1)",0,0,1000,0
"RE0124C","RE0124","atp[c] + glcn[c]  <=> adp[c] + h[c] + 6pgc[c] ","",1,-1000,1000,0
"RE0344C","RE0344","h2o[c] + stcoa[c]  <=> h[c] + coa[c] + ocdca[c] ","(641372.1) or (641371.1) or (570.1)",1,-1000,1000,0
"RE0344M","RE0344","h2o[m] + stcoa[m]  <=> h[m] + coa[m] + ocdca[m] ","(10965.1) or (11332.1)",1,-1000,1000,0
"RE0344X","RE0344","h2o[x] + stcoa[x]  <=> h[x] + coa[x] + ocdca[x] ","(10005.1) or (122970.1) or (570.1)",1,-1000,1000,0
"RE0383C","RE0383","nadp[c] + guln[c]  <=> h[c] + nadph[c] + glcur[c] ","(10327.1)",1,-1000,1000,0
"RE0452M","RE0452","datp[m] + dtmp[m]  <=> dadp[m] + dtdp[m] ","",1,-1000,1000,0
"RE0452N","RE0452","datp[n] + dtmp[n]  <=> dadp[n] + dtdp[n] ","",1,-1000,1000,0
"RE0453C","RE0453","datp[c] + dtdp[c]  <=> dadp[c] + dttp[c] ","",1,-1000,1000,0
"RE0453M","RE0453","datp[m] + dtdp[m]  <=> dadp[m] + dttp[m] ","(4833.1)",1,-1000,1000,0
"RE0453N","RE0453","datp[n] + dtdp[n]  <=> dadp[n] + dttp[n] ","(4830.1) or (4831.1)",1,-1000,1000,0
"RE0456M","RE0456","utp[m] + trdrd[m]  <=> h2o[m] + dutp[m] + trdox[m] ","",1,-1000,1000,0
"RE0456N","RE0456","utp[n] + trdrd[n]  <=> h2o[n] + dutp[n] + trdox[n] ","(50484.1)",1,-1000,1000,0
"RE0512C","RE0512","nad[c] + CE2421[c]  <=> h[c] + nadh[c] + CE0713[c] ","",1,-1000,1000,0
"RE0512M","RE0512","nad[m] + CE2421[m]  => h[m] + nadh[m] + CE0713[m] ","(3030.1) or (3295.1) or (1962.1) or (3033.1) or (3028.1) or (3032.1)",0,0,1000,0
"RE0512X","RE0512","nad[x] + CE2421[x]  <=> h[x] + nadh[x] + CE0713[x] ","(3295.1) or (1962.1)",1,-1000,1000,0
"RE0549C","RE0549","am6sa[c]  <=> h2o[c] + h[c] + C10164[c] ","",1,-1000,1000,0
"RE0565C","RE0565","h[c] + malcoa[c] + stcoa[c]  => co2[c] + coa[c] + CE2251[c] ","(6785.1) or (79071.1) or (60481.1) or (54898.1) ",0,0,1000,0
"RE0566C","RE0566","h[c] + nadph[c] + CE2251[c]  <=> nadp[c] + CE2247[c] ","",1,-1000,1000,0
"RE0567C","RE0567","CE2247[c]  <=> h2o[c] + CE2243[c] ","",1,-1000,1000,0
"RE0568C","RE0568","h[c] + nadph[c] + CE2243[c]  <=> nadp[c] + arachcoa[c] ","(9045.1)",1,-1000,1000,0
"RE0569C","RE0569","h[c] + malcoa[c] + arachcoa[c]  => co2[c] + coa[c] + CE2250[c] ","(6785.1) or (79071.1) or (60481.1) or (54898.1) ",0,0,1000,0
"RE0569E","RE0569","h[e] + malcoa[e] + arachcoa[e]  => co2[e] + coa[e] + CE2250[e] ","(4017.1)",0,0,1000,0
"RE0570C","RE0570","h[c] + nadph[c] + CE2250[c]  <=> nadp[c] + CE2246[c] ","",1,-1000,1000,0
"RE0571C","RE0571","CE2246[c]  <=> h2o[c] + CE2242[c] ","",1,-1000,1000,0
"RE0572N","RE0572","h[n] + nadph[n] + CE2242[n]  <=> nadp[n] + CE2254[n] ","(51550.1)",1,-1000,1000,0
"RE0573N","RE0573","h[n] + CE2254[n] + malcoa[n]  => coa[n] + co2[n] + CE2253[n] ","(8479.1)",0,0,1000,0
"RE0574C","RE0574","h[c] + nadph[c] + CE2253[c]  <=> nadp[c] + CE2249[c] ","",1,-1000,1000,0
"RE0575C","RE0575","CE2249[c]  <=> h2o[c] + CE2245[c] ","",1,-1000,1000,0
"RE0576C","RE0576","h[c] + nadph[c] + CE2245[c]  <=> nadp[c] + CE2257[c] ","",1,-1000,1000,0
"RE0577C","RE0577","h2o[c] + arachcoa[c]  <=> h[c] + coa[c] + arach[c] ","(641372.1) or (641371.1) or (570.1)",1,-1000,1000,0
"RE0577M","RE0577","h2o[m] + arachcoa[m]  <=> h[m] + coa[m] + arach[m] ","(10965.1) or (11332.1)",1,-1000,1000,0
"RE0577X","RE0577","h2o[x] + arachcoa[x]  <=> h[x] + coa[x] + arach[x] ","(10005.1) or (122970.1) or (570.1)",1,-1000,1000,0
"RE0578C","RE0578","h2o[c] + CE2254[c]  <=> h[c] + coa[c] + C08281[c] ","(641372.1) or (641371.1) or (570.1)",1,-1000,1000,0
"RE0578M","RE0578","h2o[m] + CE2254[m]  <=> h[m] + coa[m] + C08281[m] ","(10965.1) or (11332.1)",1,-1000,1000,0
"RE0578X","RE0578","h2o[x] + CE2254[x]  <=> h[x] + coa[x] + C08281[x] ","(10005.1) or (122970.1) or (570.1)",1,-1000,1000,0
"RE0579C","RE0579","h2o[c] + CE2257[c]  <=> h[c] + coa[c] + lgnc[c] ","(641372.1) or (641371.1) or (570.1)",1,-1000,1000,0
"RE0579M","RE0579","h2o[m] + CE2257[m]  <=> h[m] + coa[m] + lgnc[m] ","(10965.1) or (11332.1)",1,-1000,1000,0
"RE0579X","RE0579","ttccoa[x] + h2o[x]  <=> h[x] + coa[x] + lgnc[x] ","(10005.1) or (122970.1) or (570.1)",1,-1000,1000,0
"RE0580L","RE0580","h[l] + pmtcoa[l] + malcoa[l]  => coa[l] + co2[l] + 3ohodcoa[l] ","(5476.1)",0,0,1000,0
"RE0580R","RE0580","h[r] + pmtcoa[r] + malcoa[r]  => co2[r] + coa[r] + 3ohodcoa[r] ","(64834.1) or (79071.1) or (60481.1) or (54898.1)",0,0,1000,0
"RE0581C","RE0581","h[c] + nadph[c] + 3ohodcoa[c]  <=> nadp[c] + CE2248[c] ","",1,-1000,1000,0
"RE0581R","RE0581","h[r] + nadph[r] + 3ohodcoa[r]  <=> nadp[r] + CE2248[r] ","(64834.1)",1,-1000,1000,0
"RE0582N","RE0582","CE2248[n]  <=> h2o[n] + od2coa[n] ","(8479.1)",1,-1000,1000,0
"RE0583C","RE0583","h[c] + nadph[c] + od2coa[c]  <=> nadp[c] + stcoa[c] ","",1,-1000,1000,0
"RE0583N","RE0583","h[n] + nadph[n] + od2coa[n]  <=> nadp[n] + stcoa[n] ","(51529.1)",1,-1000,1000,0
"RE0688C","RE0688","h2o[c] + o2[c] + sprm[c]  => h2o2[c] + nh4[c] + CE1935[c] ","(8639.1)",0,0,1000,0
"RE0688E","RE0688","h2o[e] + sprm[e] + o2[e]  => nh4[e] + h2o2[e] + CE1935[e] ","(26.1)",0,0,1000,0
"RE0688X","RE0688","o2[x] + h2o[x] + sprm[x]  => h2o2[x] + nh4[x] + CE1935[x] ","(26.1)",0,0,1000,0
"RE0689C","RE0689","h2o[c] + o2[c] + spmd[c]  => h2o2[c] + nh4[c] + CE1940[c] ","(8639.1)",0,0,1000,0
"RE0689E","RE0689","h2o[e] + o2[e] + spmd[e]  => nh4[e] + h2o2[e] + CE1940[e] ","(26.1)",0,0,1000,0
"RE0689X","RE0689","o2[x] + h2o[x] + spmd[x]  => h2o2[x] + nh4[x] + CE1940[x] ","(26.1)",0,0,1000,0
"RE0690C","RE0690","h2o[c] + o2[c] + CE1940[c]  => h2o2[c] + nh4[c] + CE1943[c] ","(8639.1)",0,0,1000,0
"RE0690E","RE0690","h2o[e] + o2[e] + CE1940[e]  => nh4[e] + h2o2[e] + CE1943[e] ","(26.1)",0,0,1000,0
"RE0690X","RE0690","o2[x] + h2o[x] + CE1940[x]  => h2o2[x] + nh4[x] + CE1943[x] ","(26.1)",0,0,1000,0
"RE0691C","RE0691","4abutn[c]  <=> h2o[c] + CE1944[c] ","",1,-1000,1000,0
"RE0702C","RE0702","h2o2[c] + h[c] + tcynt[c]  <=> h2o[c] + CE2011[c] ","(7173.1) or (9588.1)",1,-1000,1000,0
"RE0702E","RE0702","h[e] + h2o2[e] + tcynt[e]  <=> h2o[e] + CE2011[e] ","(4025.1)",1,-1000,1000,0
"RE0702L","RE0702","h[l] + h2o2[l] + tcynt[l]  <=> h2o[l] + CE2011[l] ","(4353.1) or (9588.1)",1,-1000,1000,0
"RE0702M","RE0702","h[m] + h2o2[m] + tcynt[m]  <=> h2o[m] + CE2011[m] ","(593.1) or (594.1) or (1738.1)",1,-1000,1000,0
"RE0702N","RE0702","h[n] + h2o2[n] + tcynt[n]  <=> h2o[n] + CE2011[n] ","(4353.1)",1,-1000,1000,0
"RE0827C","RE0827","h2o[c] + o2[c] + CE1935[c]  => h2o2[c] + nh4[c] + CE1936[c] ","(8639.1)",0,0,1000,0
"RE0827E","RE0827","h2o[e] + o2[e] + CE1935[e]  => nh4[e] + h2o2[e] + CE1936[e] ","(26.1)",0,0,1000,0
"RE0827X","RE0827","o2[x] + h2o[x] + CE1935[x]  => h2o2[x] + nh4[x] + CE1936[x] ","(26.1)",0,0,1000,0
"RE0828C","RE0828","h2o[c] + o2[c] + spmd[c]  => h2o2[c] + nh4[c] + CE1939[c] ","(8639.1)",0,0,1000,0
"RE0828E","RE0828","h2o[e] + o2[e] + spmd[e]  => nh4[e] + h2o2[e] + CE1939[e] ","(26.1)",0,0,1000,0
"RE0828X","RE0828","o2[x] + h2o[x] + spmd[x]  => h2o2[x] + nh4[x] + CE1939[x] ","(26.1)",0,0,1000,0
"RE0830C","RE0830","thbpt4acam[c]  <=> h2o[c] + CE2705[c] ","",1,-1000,1000,0
"RE0830N","RE0830","thbpt4acam[n]  <=> h2o[n] + CE2705[n] ","(5092.1) or (84105.1)",1,-1000,1000,0
"RE0864C","RE0864","atp[c] + CE1787[c]  <=> adp[c] + h[c] + CE2846[c] ","",1,-1000,1000,0
"RE0875C","RE0875","atp[c] + CE2847[c]  <=> adp[c] + h[c] + CE2848[c] ","",1,-1000,1000,0
"RE0908C","RE0908","h2o[c] + CE2870[c]  <=> h[c] + so4[c] + CE2866[c] ","",1,-1000,1000,0
"RE0908G","RE0908","h2o[g] + CE2870[g]  <=> h[g] + so4[g] + CE2866[g] ","(412.1)",1,-1000,1000,0
"RE0908R","RE0908","h2o[r] + CE2870[r]  <=> h[r] + so4[r] + CE2866[r] ","(412.1)",1,-1000,1000,0
"RE0912C","RE0912","paps[c] + CE2866[c]  => h[c] + pap[c] + CE2870[c] ","(25830.1) or (6818.1) ",0,0,1000,0
"RE0915C","RE0915","h2o[c] + maltttr[c]  <=> fru[c] + malttr[c] ","",1,-1000,1000,0
"RE0915E","RE0915","h2o[e] + maltttr[e]  <=> glc_D[e] + malttr[e] ","(280.1) or (84569.1) or (276.1) or (277.1) or (278.1) or (279.1) or (276.1) or (277.1) or (278.1) or (279.1)",1,-1000,1000,0
"RE0916C","RE0916","h2o[c] + CE2873[c]  <=> h[c] + so4[c] + CE2872[c] ","",1,-1000,1000,0
"RE0916G","RE0916","h2o[g] + CE2873[g]  <=> h[g] + so4[g] + CE2872[g] ","(412.1)",1,-1000,1000,0
"RE0916R","RE0916","h2o[r] + CE2873[r]  <=> h[r] + so4[r] + CE2872[r] ","(412.1)",1,-1000,1000,0
"RE0918C","RE0918","h2o[c] + CE2875[c]  <=> h[c] + so4[c] + CE2874[c] ","",1,-1000,1000,0
"RE0918G","RE0918","h2o[g] + CE2875[g]  <=> h[g] + so4[g] + CE2874[g] ","(412.1)",1,-1000,1000,0
"RE0918R","RE0918","h2o[r] + CE2875[r]  <=> h[r] + so4[r] + CE2874[r] ","(412.1)",1,-1000,1000,0
"RE0919C","RE0919","udpglcur[c] + CE2872[c]  => h[c] + udp[c] + CE2876[c] ","(54658.1)",0,0,1000,0
"RE0919R","RE0919","udpglcur[r] + CE2872[r]  => h[r] + udp[r] + CE2876[r] ","(54600.1) or (10720.1) or (7367.1) or (7363.1) or (7364.1) or (54578.1) or (54657.1) or (54659.1) or (54579.1) or (7365.1) or (7366.1) or (54490.1) or (54577.1) or (54575.1) or (54658.1)",0,0,1000,0
"RE0920C","RE0920","udpglcur[c] + thyox_L[c]  => h[c] + udp[c] + CE2877[c] ","(54658.1)",0,0,1000,0
"RE0920R","RE0920","udpglcur[r] + thyox_L[r]  => h[r] + udp[r] + CE2877[r] ","(54600.1) or (10720.1) or (7367.1) or (7363.1) or (7364.1) or (54578.1) or (54657.1) or (54659.1) or (54579.1) or (7365.1) or (7366.1) or (54490.1) or (54577.1) or (54575.1) or (54658.1)",0,0,1000,0
"RE0921C","RE0921","udpglcur[c] + CE2754[c]  => h[c] + udp[c] + CE2878[c] ","(54658.1)",0,0,1000,0
"RE0921R","RE0921","udpglcur[r] + CE2754[r]  => h[r] + udp[r] + CE2878[r] ","(54600.1) or (10720.1) or (7367.1) or (7363.1) or (7364.1) or (54578.1) or (54657.1) or (54659.1) or (54579.1) or (7365.1) or (7366.1) or (54490.1) or (54577.1) or (54575.1) or (54658.1)",0,0,1000,0
"RE0922C","RE0922","udpglcur[c] + triodthy[c]  => h[c] + udp[c] + CE2879[c] ","(54658.1)",0,0,1000,0
"RE0922R","RE0922","udpglcur[r] + triodthy[r]  => h[r] + udp[r] + CE2879[r] ","(54600.1) or (10720.1) or (7367.1) or (7363.1) or (7364.1) or (54578.1) or (54657.1) or (54659.1) or (54579.1) or (7365.1) or (7366.1) or (54490.1) or (54577.1) or (54575.1) or (54658.1)",0,0,1000,0
"RE0923C","RE0923","udpglcur[c] + CE2866[c]  => h[c] + udp[c] + CE2880[c] ","(54658.1)",0,0,1000,0
"RE0923R","RE0923","udpglcur[r] + CE2866[r]  => h[r] + udp[r] + CE2880[r] ","(54600.1) or (10720.1) or (7367.1) or (7363.1) or (7364.1) or (54578.1) or (54657.1) or (54659.1) or (54579.1) or (7365.1) or (7366.1) or (54490.1) or (54577.1) or (54575.1) or (54658.1)",0,0,1000,0
"RE0924C","RE0924","udpglcur[c] + CE2881[c]  => h[c] + udp[c] + CE2885[c] ","(54658.1)",0,0,1000,0
"RE0924R","RE0924","udpglcur[r] + CE2881[r]  => h[r] + udp[r] + CE2885[r] ","(54600.1) or (10720.1) or (7367.1) or (7363.1) or (7364.1) or (54578.1) or (54657.1) or (54659.1) or (54579.1) or (7365.1) or (7366.1) or (54490.1) or (54577.1) or (54575.1) or (54658.1)",0,0,1000,0
"RE0925C","RE0925","udpglcur[c] + CE2882[c]  => h[c] + udp[c] + CE2886[c] ","(54658.1)",0,0,1000,0
"RE0925R","RE0925","udpglcur[r] + CE2882[r]  => h[r] + udp[r] + CE2886[r] ","(54600.1) or (10720.1) or (7367.1) or (7363.1) or (7364.1) or (54578.1) or (54657.1) or (54659.1) or (54579.1) or (7365.1) or (7366.1) or (54490.1) or (54577.1) or (54575.1) or (54658.1)",0,0,1000,0
"RE0926C","RE0926","h2o[c] + maltpt[c]  <=> fru[c] + maltttr[c] ","",1,-1000,1000,0
"RE0926E","RE0926","h2o[e] + maltpt[e]  <=> glc_D[e] + maltttr[e] ","(276.1) or (277.1) or (278.1) or (279.1) or (276.1) or (277.1) or (278.1) or (279.1) or (280.1) or (84569.1)",1,-1000,1000,0
"RE0927C","RE0927","udpglcur[c] + CE2883[c]  => h[c] + udp[c] + CE2887[c] ","(54658.1)",0,0,1000,0
"RE0927R","RE0927","udpglcur[r] + CE2883[r]  => h[r] + udp[r] + CE2887[r] ","(54600.1) or (10720.1) or (7367.1) or (7363.1) or (7364.1) or (54578.1) or (54657.1) or (54659.1) or (54579.1) or (7365.1) or (7366.1) or (54490.1) or (54577.1) or (54575.1) or (54658.1)",0,0,1000,0
"RE0928C","RE0928","udpglcur[c] + CE2884[c]  => h[c] + udp[c] + CE2888[c] ","(54658.1)",0,0,1000,0
"RE0928R","RE0928","udpglcur[r] + CE2884[r]  => h[r] + udp[r] + CE2888[r] ","(54600.1) or (10720.1) or (7367.1) or (7363.1) or (7364.1) or (54578.1) or (54657.1) or (54659.1) or (54579.1) or (7365.1) or (7366.1) or (54490.1) or (54577.1) or (54575.1) or (54658.1)",0,0,1000,0
"RE0935C","RE0935","h2o[c] + malthx[c]  <=> fru[c] + maltpt[c] ","",1,-1000,1000,0
"RE0935E","RE0935","h2o[e] + malthx[e]  <=> glc_D[e] + maltpt[e] ","(276.1) or (277.1) or (278.1) or (279.1) or (276.1) or (277.1) or (278.1) or (279.1) or (280.1) or (84569.1)",1,-1000,1000,0
"RE0936C","RE0936","h2o[c] + CE2915[c]  <=> ile_L[c] + CE4722[c] ","(59272.1)",1,-1000,1000,0
"RE0936E","RE0936","h2o[e] + CE2915[e]  <=> ile_L[e] + CE4722[e] ","(59272.1)",1,-1000,1000,0
"RE0937C","RE0937","h2o[c] + CE2916[c]  <=> ile_L[c] + CE4723[c] ","(59272.1)",1,-1000,1000,0
"RE0937E","RE0937","h2o[e] + CE2916[e]  <=> ile_L[e] + CE4723[e] ","(59272.1)",1,-1000,1000,0
"RE0938C","RE0938","h2o[c] + CE2917[c]  <=> phe_L[c] + CE4724[c] ","(59272.1)",1,-1000,1000,0
"RE0938E","RE0938","h2o[e] + CE2917[e]  <=> phe_L[e] + CE4724[e] ","(59272.1)",1,-1000,1000,0
"RE0944C","RE0944","h2o[c] + malthp[c]  <=> fru[c] + malthx[c] ","",1,-1000,1000,0
"RE0944E","RE0944","h2o[e] + malthp[e]  <=> glc_D[e] + malthx[e] ","(276.1) or (277.1) or (278.1) or (279.1) or (276.1) or (277.1) or (278.1) or (279.1) or (280.1) or (84569.1)",1,-1000,1000,0
"RE0958C","RE0958","h2o[c] + CE2839[c]  <=> fru[c] + CE2838[c] ","",1,-1000,1000,0
"RE0958E","RE0958","h2o[e] + CE2839[e]  <=> glc_D[e] + CE2838[e] ","(276.1) or (277.1) or (278.1) or (279.1) or (276.1) or (277.1) or (278.1) or (279.1) or (280.1) or (84569.1)",1,-1000,1000,0
"RE1050C","RE1050","3 h2o2[c] + 2 CE1950[c]  => 2 h2o[c] + 2 h[c] + 2 so3[c] + 2 cynt[c] ","(7173.1) or (9588.1)",0,0,0,0
"RE1050E","RE1050","3 h2o2[e] + 2 CE1950[e]  => 2 h[e] + 2 h2o[e] + 2 so3[e] + 2 cynt[e] ","(4025.1)",0,0,0,0
"RE1050L","RE1050","3 h2o2[l] + 2 CE1950[l]  => 2 h2o[l] + 2 h[l] + 2 cynt[l] + 2 so3[l] ","(4353.1) or (9588.1)",0,0,0,0
"RE1050N","RE1050","3 h2o2[n] + 2 CE1950[n]  => 2 h2o[n] + 2 h[n] + 2 cynt[n] + 2 so3[n] ","(4353.1)",0,0,0,0
